direction,index,angle_deg,x_m,y_m,z_m,wire_vx,wire_vy,wire_vz,R00,R01,R02,R10,R11,R12,R20,R21,R22
X_MINUS,20,20.0,-0.9616898707772108,-0.8710307122253352,0.26235338700102906,0.1384926597252478,-0.18593648914283337,-0.972752489180811,0.18456976696741417,-0.9486216314191154,0.2570038939886522,-0.02303993806910858,0.2572484349467928,0.9660705998896755,-0.9825493180371997,-0.1842287792967257,0.025624100051948383
X_MINUS,21,21.0,-0.9610048173609093,-0.8710976691434614,0.2624699806864357,0.15561899513278615,-0.18761041209598595,-0.9698376470456467,0.2011012737317271,-0.9452551381389823,0.2570038939886522,-0.027527089337156842,0.25680703919757886,0.9660705998896755,-0.9791836074281989,-0.20135259730241023,0.025624100051948383
X_MINUS,22,22.0,-0.960321660066745,-0.8711623401436296,0.26259839124953493,0.17269792748689197,-0.18922718710019124,-0.966627382968164,0.21755530523152783,-0.9416043158568711,0.2570038939886522,-0.03200144527428265,0.25628793090810914,0.9660705998896755,-0.9755232425042336,-0.2183982802829589,0.025624100051948383
X_MINUS,23,22.999999999999996,-0.9596406069910478,-0.8712247055264268,0.26273857957522556,0.18972425437932286,-0.19078632167012083,-0.9631226748258994,0.23392708390260802,-0.9376711139261419,0.2570038939886522,-0.036461682314926684,0.2556914972218826,0.9660705998896755,-0.9715702059756606,-0.2353608726125483,0.025624100051948383
X_MINUS,24,24.0,-0.958961865589182,-0.8712847462947532,0.26289050296078537,0.2066927894259697,-0.1922873408782811,-0.9593245901869041,0.25021190020488165,-0.9334575531166546,0.2570038939886522,-0.040906493017869694,0.25501814613431256,0.9660705998896755,-0.9673265549052406,-0.2522354885254777,0.025624100051948383
X_MINUS,25,25.0,-0.9582856426123535,-0.8713424441596092,0.26305411512887944,0.22359836384667947,-0.1937297874996806,-0.9552342859845518,0.2664051130907848,-0.9289657228303722,0.2570038939886522,-0.045334586267146884,0.2542683057653652,0.9660705998896755,-0.9627944178312797,-0.2690173126203125,0.025624100051948383
X_MINUS,26,26.0,-0.9576121440446321,-0.8713977815456662,0.26322936624165644,0.2404358280397155,-0.19511322215110508,-0.9508530081651264,0.282502150346599,-0.9241977783592737,0.2570038939886522,-0.049744687438019096,0.2534424236399589,0.9660705998896755,-0.9579759919336399,-0.2857016002322814,0.025624100051948383
X_MINUS,27,27.0,-0.9569415750402056,-0.8714507415966203,0.26341620291592976,0.2572000531503765,-0.19643722342495815,-0.946182091308294,0.2984985088109573,-0.9191559381912867,0.2570038939886522,-0.05413553852897636,0.25254096597776043,0.9660705998896755,-0.952873540248554,-0.3022836776782947,0.025624100051948383
X_MINUS,28,28.0,-0.9562741398608889,-0.871501308180327,0.2636145682394384,0.273885932633295,-0.19770138801762585,-0.9412229582205772,0.3143897544750134,-0.9138424813696343,0.2570038939886522,-0.05850589826081681,0.2515644169939334,0.9660705998896755,-0.9474893889378582,-0.3187589423791778,0.025624100051948383
X_MINUS,29,29.000000000000004,-0.9556100418139031,-0.8715494658937151,0.26382440178818334,0.2904883838079408,-0.19890533085232698,-0.935977119501955,0.33017152246896225,-0.9082597449106711,0.2570038939886522,-0.06285454214390851,0.25051327821231806,0.9660705998896755,-0.9418259246179239,-0.3351228628639361,0.025624100051948383
X_MINUS,30,29.999999999999996,-0.9549494831899465,-0.8715952000674784,0.2640456396448328,0.30700234940685445,-0.20004868519641134,-0.9304461730857185,0.3458395169397778,-0.902410121284957,0.2570038939886522,-0.06718026251479667,0.249388067792438,0.9660705998896755,-0.9358855917532357,-0.3513709786610493,0.025624100051948383
X_MINUS,31,31.0,-0.9542926652015751,-0.8716384967705447,0.2642782144181925,0.32342279911614025,-0.20113110277306967,-0.9246318037517256,0.3613895108251944,-0.896296055965994,0.2570038939886522,-0.07148186854337182,0.24818931987164702,0.9660705998896755,-0.9296708901192265,-0.36749890008196334,0.025624100051948383
X_MINUS,32,32.0,-0.9536397879219107,-0.8716793428143188,0.2645220552637335,0.3397447311077484,-0.20215225386742267,-0.9185357826132006,0.3768173455290938,-0.889920045050721,0.2570038939886522,-0.07575818621185858,0.2469175839236485,0.9660705998896755,-0.9231843723386446,-0.38350230790209183,0.025624100051948383
X_MINUS,33,33.0,-0.9529910502236976,-0.8717177257567001,0.26477708790517207,0.35596317356308,-0.20311182742695474,-0.9121599665772356,0.39211893050358027,-0.8832846329555372,0.2570038939886522,-0.0800080582669255,0.2455734241345323,0.9660705998896755,-0.9164286414953893,-0.39937695294476255,0.025624100051948383
X_MINUS,34,34.0,-0.9523466497187226,-0.8717536339058725,0.2650432346570952,0.37207318618745167,-0.20400953115626416,-0.9055062977791591,0.4072902427431217,-0.8763924101913015,0.2570038939886522,-0.08423034414625212,0.24415741879739505,0.9660705998896755,-0.909406348829418,-0.4151186555736502,0.025624100051948383
X_MINUS,35,35.0,-0.9517067826976224,-0.8717870563238659,0.2653204144486238,0.3880698617149564,-0.2048450916060986,-0.8985768029909428,0.422327326196214,-0.8692460112204291,0.2570038939886522,-0.08842391988091704,0.2426701597265222,0.9660705998896755,-0.9021201915159918,-0.43072330509931545,0.025624100051948383
X_MINUS,36,36.0,-0.95107164407009,-0.871817982829888,0.2656085428481085,0.40394832740326586,-0.20561825425665095,-0.8913735930038265,0.43722629110008815,-0.8618481123988905,0.2570038939886522,-0.09258767797499837,0.24111225169202957,0.9660705998896755,-0.8945729105322042,-0.44618685910554196,0.025624100051948383
X_MINUS,37,37.0,-0.9504414273055042,-0.8718464040034255,0.2659075320888475,0.41970374651791303,-0.2063287835950879,-0.8838988619853512,0.45198331324401586,-0.8542014300056113,0.2570038939886522,-0.09672052726379472,0.23948431187578065,0.9660705998896755,-0.886767288613408,-0.4615053427012003,0.025624100051948383
X_MINUS,38,37.99999999999999,-0.9498163243739963,-0.8718723111871135,0.2662172910958217,0.43533131980560913,-0.20697646318729004,-0.8761548868109947,0.4665946331668088,-0.8463087183614504,0.2570038939886522,-0.10082139275209395,0.237786969349312,0.9660705998896755,-0.8787061483018422,-0.47667484770340945,0.025624100051948383
X_MINUS,39,39.0,-0.949196525687975,-0.8718956964893732,0.266537725513437,0.45082628695614335,-0.20756109574377923,-0.8681440263706125,0.48105655529410707,-0.8381727680396431,0.2570038939886522,-0.10488921543392624,0.23602086457442287,0.9660705998896755,-0.8703923500894429,-0.49169153175777247,0.025624100051948383
X_MINUS,40,40.0,-0.948582220044124,-0.8719165527868146,0.2668687377342656,0.4661839280524185,-0.20808250317981547,-0.859868720849898,0.4953654470210509,-0.8297964041693023,0.2570038939886522,-0.1089229520952442,0.23418664892700386,0.9660705998896755,-0.8618287906565268,-0.506551617401461,0.025624100051948383
X_MINUS,41,40.99999999999999,-0.9479735945658934,-0.8719348737264077,0.26721022692877844,0.48139956500818354,-0.2085405266696426,-0.8513314909870772,0.5095177377459211,-0.8211824848332728,0.2570038939886522,-0.11292157510097987,0.232284984244605,0.9660705998896755,-0.8530184012077304,-0.5212513910749161,0.025624100051948383
